"filter_key","wh_name","dc_blinkit_internal_city","place_of_supply","item_id","frontend_inv_qty","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be","po_number","po_state","units_ordered","remaining_quantity","total_amount"
delhi-10258333,CPC-DEL5,delhi,delhi,"10258333",8,0,0.17979173446143837,0.4266958424507659,0.0,44.495927601809946,"","",0,0,0.0
kolkata-10298083,KOLKATA K5 - FEEDER WAREHOUSE,kolkata,kolkata,"10298083",25,14,0.5833333333333334,0.14285714285714285,24.0,66.85714285714285,"","",0,0,0.0
"",NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10291038",0,0,0.0,0.0,0.0,0.0,"2867410093168",Scheduled,50,50,4830.0
pune-10325396,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10325396",187,169,15.142857142857142,14.577825159914712,11.160377358490566,23.50943396226415,"","",0,0,0.0
jaipur-10176797,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,jaipur,"10176797",868,219,125.10188126516225,162.36800323608233,1.7505731951049888,8.688918096251701,"6478710071825",Scheduled,360,360,13608.0
solapur-10216709,CPC - SOLAPUR MURARJI PETH(HP),solapur,solapur,"10216709",6,0,0.0,0.2674210547286547,0.0,0.0,"","",0,0,0.0
gurgaon-10258187,CPC - GURGAON (HP),gurgaon,gurgaon,"10258187",13,1,0.0,0.08632297334685972,0.0,0.0,"","",0,0,0.0
pune-10258333,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10258333",80,14,3.1969309462915603,3.7414965986394564,4.3792,29.4032,"1723710058323",Scheduled,36,36,6804.0
junagadh-10258187,CPC -  JUNAGADH SONVATIKA(HP),junagadh,junagadh,"10258187",3,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
ahmedabad-10199527,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10199527",254,135,38.26561311695175,38.20318237454101,3.5279716958251144,10.165785108710885,"2738110068530",Scheduled,180,180,6804.0
rajpura-10249574,RAJPURA R2 - FEEDER WAREHOUSE,rajpura,rajpura,"10249574",43,1,14.785810507409073,17.029702970297027,0.0676324101068999,2.975826044703595,"43886010068367",Scheduled,36,36,73054.8
mangalore-10325396,CPC - MANGALORE ATTAVAR(HP),mangalore,mangalore,"10325396",0,0,0.0,1.1248876909254266,0.0,0.0,"","",0,0,0.0
ahmedabad-10176797,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10176797",600,254,261.36567949832926,223.10340294281238,0.9718184900463325,3.267452718502236,"2738110067259",Scheduled,180,180,6804.0
jaipur-10315547,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,jaipur,"10315547",54,0,4.470585758561185,12.011751167957918,0.0,12.078954060234688,"49603310013756",Scheduled,96,96,3120.0
dasna-10249578,DASNA D3 - FEEDER WAREHOUSE,dasna,dasna,"10249578",37,3,0.9312174985257063,1.7450271247739604,3.2215889464594127,42.9545192861255,"2576310067807",Scheduled,96,96,73852.8
pune-10176797,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10176797",404,138,148.5691489361702,142.71746293245468,0.9288604060005013,3.6481328989295054,"43886110068251",Scheduled,180,180,6804.0
agra-10265740,CPC-AGRA2,agra,agra,"10265740",46,0,0.6003219324512907,3.3348891963898466,0.0,76.62555291319858,"","",0,0,0.0
gurgaon-10249576,CPC - GURGAON1 (HP),gurgaon,gurgaon,"10249576",0,1,0.0,0.4159301811754307,0.0,0.0,"","",0,0,0.0
jaipur-10315586,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,jaipur,"10315586",114,2,0.7485406890236924,2.044480171489818,2.671865443425076,154.9681957186544,"","",0,0,0.0
hyderabad-10265737,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10265737",237,69,15.428571428571429,15.428571428571429,4.472222222222222,19.833333333333332,"6769710095686",Scheduled,36,36,6804.0
farukhnagar-10315547,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10315547",272,10,54.13334981153063,48.23122597430315,0.1847290078078626,5.209358020181726,"5383910068267",Scheduled,96,96,3120.0
farukhnagar-10315546,FARUKHNAGAR - SR FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10315546",23,0,39.107335552749404,37.79453400358236,0.0,0.588124955968344,"1735210075753",Scheduled,48,48,1560.0
visakhapatnam-10315586,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10315586",41,10,0.5346719207312088,0.5006890215893431,18.703058103975536,95.38559633027522,"","",0,0,0.0
kolkata-10216715,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10216715",538,28,98.08017492711372,98.99515165182096,0.2854807306451852,5.7707890551848156,"2135610067276",Scheduled,144,144,3744.0
lucknow-10315543,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,lucknow,"10315543",86,67,4.8144343166048476,4.629370713295611,13.916484387151964,31.77943449603359,"","",0,0,0.0
noida-10176797,NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10176797",333,71,131.56172533465545,125.39807474657705,0.5396706361169731,3.070801929454326,"2867410093603",Scheduled,180,180,6804.0
kundli-10315341,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10315341",88,230,24.760551437051124,22.31402429304683,9.288969213174843,12.84300960778087,"2011710093998",Scheduled,48,48,1560.0
surat-10291036,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10291036",14,0,0.0,0.4282403149258673,0.0,0.0,"51076110004621",Scheduled,48,48,36926.4
guwahati-10249576,GUWAHATI G1 - FEEDER WAREHOUSE,guwahati,guwahati,"10249576",0,4,0.0,0.0,0.0,0.0,"7165810032200",Scheduled,12,12,23511.6
farukhnagar-10265737,FARUKHNAGAR - SR FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10265737",19,0,1.5823532190260265,1.7590431738623102,0.0,12.007432835820893,"1735210073345",Scheduled,72,72,13608.0
mumbai-10249574,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10249574",18,168,36.285714285714285,36.285714285714285,4.6299212598425195,5.125984251968504,"50033210033504",Scheduled,132,132,267867.6
ahmedabad-10315341,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10315341",41,22,31.653556722987368,30.839406523561635,0.6950245810456812,1.9902976639035415,"2738110069320",Scheduled,192,192,6240.0
mumbai-10216709,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10216709",277,159,35.97220760080008,23.994867408041067,4.420079016681299,12.120468247000293,"5625710056845",Scheduled,72,72,1872.0
ahmedabad-10292367,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10292367",335,249,101.61258094357076,84.16413192580666,2.4504839625939523,5.747319815883005,"2738110068008",Scheduled,288,288,22190.4
noida-10216709,CPC-NOIDA2,noida,noida,"10216709",44,6,2.9646070633153028,1.8215958388189843,2.023876983309294,16.86564152757745,"","",0,0,0.0
morbi-10315546,CPC - MORBI SANALA ROAD(HP),morbi,morbi,"10315546",0,8,0.3093278567221878,0.38853035037721634,25.862526850224565,25.862526850224565,"","",0,0,0.0
mumbai-10315543,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10315543",64,96,22.034086556874758,25.816573154941736,4.356885852844554,7.26147642140759,"50033210039849",Scheduled,48,48,1560.0
farukhnagar-10260300,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10260300",219,22,17.032720753025547,15.600419507079183,1.2916315789473685,14.149236842105266,"5383910067895",Scheduled,36,36,6804.0
pune-10249578,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10249578",38,0,4.737662337662338,4.4926108374384235,0.0,8.020833333333332,"43886110063916",Scheduled,48,48,36926.4
pune-10265740,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10265740",125,11,15.60892469786179,17.830755232029116,0.7047250347429026,8.71296406591225,"43886110066628",Scheduled,180,180,6804.0
chennai-10199527,CHENNAI C5 - FEEDER WAREHOUSE,chennai,chennai,"10199527",188,88,8.232271325796505,10.918032786885245,10.689637952559302,33.526591760299624,"","",0,0,0.0
indore-10258333,INDORE I2 - FEEDER WAREHOUSE,indore,indore,"10258333",57,34,0.9419418896321069,1.8080556619430614,36.09564493758669,96.60893203883496,"","",0,0,0.0
"",JAIPUR J4 - FEEDER WAREHOUSE,jaipur,jaipur,"10265737",0,0,0.0,0.0,0.0,0.0,"49603310013756",Scheduled,36,36,6804.0
gurgaon-10176794,CPC-GGN4,gurgaon,gurgaon,"10176794",66,2,1.3670438163470364,1.7604667124227864,1.4630108970057196,49.74237049819447,"","",0,0,0.0
mumbai-10258333,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10258333",101,44,6.026905829596412,3.5,7.300595238095238,24.058779761904763,"","",0,0,0.0
indore-10315341,INDORE I2 - FEEDER WAREHOUSE,indore,indore,"10315341",17,0,2.454765623415347,7.244155894796358,0.0,6.925304736974311,"50993810015083",Scheduled,96,96,3120.0
delhi-10252336,CPC - DELHI MUNDKA (HP),delhi,delhi,"10252336",0,0,0.45475424896646766,0.3275434243176179,0.0,0.0,"","",0,0,0.0
varanasi-10315586,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10315586",89,9,1.4970813780473848,1.0013780431786863,6.011697247706421,65.46070336391436,"","",0,0,0.0
hyderabad-10249576,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10249576",22,0,9.571428571428571,9.571428571428571,0.0,2.298507462686567,"6769710094450",Scheduled,60,60,117558.0
jamnagar-10315547,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,jamnagar,"10315547",3,0,0.6766291958903417,0.38957030814998655,0.0,4.43374305782424,"","",0,0,0.0
satara-10216726,CPC - SATARA POWAI NAKA(HP),satara,satara,"10216726",13,7,4.399147394167746,6.493009388339896,1.5912174275588913,4.546335507311118,"","",0,0,0.0
mangalore-10249578,CPC - MANGALORE ATTAVAR(HP),mangalore,mangalore,"10249578",0,1,0.0,0.0,0.0,0.0,"","",0,0,0.0
mumbai-10249577,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10249577",73,1,9.224489795918366,8.4818401937046,0.10840707964601771,8.022123893805311,"2273910097633",Scheduled,30,30,23079.0
kundli-10176795,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10176795",253,356,140.00694179894182,122.69130783725315,2.542731063372821,4.349784319084405,"2011710095829",Scheduled,540,540,20412.0
solapur-10258333,CPC - SOLAPUR KONARK NAGAR(HP),solapur,solapur,"10258333",3,0,0.13456312709030097,0.1643686965402783,0.0,22.294368932038843,"","",0,0,0.0
mumbai-10176797,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10176797",563,428,172.95667351925837,134.1320547025131,2.474608185340377,5.729758672131574,"2273910094389",Scheduled,180,180,6804.0
satara-10216722,CPC - SATARA POWAI NAKA(HP),satara,satara,"10216722",7,2,1.2715179968701098,4.4623938433373445,1.5729230769230766,7.078153846153845,"","",0,0,0.0
surat-10258761,CPC - SURAT1 (HP),surat,surat,"10258761",2,0,0.2827401069931826,0.0,0.0,7.07363387978142,"","",0,0,0.0
lucknow-10176795,SUPER STORE LUCKNOW L4 - WAREHOUSE,lucknow,lucknow,"10176795",213,107,18.86025503263641,19.728277400385277,5.673306104018406,16.966896759681212,"1735810061288",Scheduled,180,180,6804.0
ranchi-10258761,RANCHI R1 - FEEDER WAREHOUSE,ranchi,ranchi,"10258761",25,18,0.1413700534965913,0.2923439434482208,127.32540983606556,304.16625683060107,"","",0,0,0.0
mumbai-10315546,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10315546",101,145,61.59479826971733,60.189612744463155,2.3540948923163905,3.993843748343669,"50033210033504",Scheduled,192,192,6240.0
gurgaon-10199527,CPC - GURGAON (HP),gurgaon,gurgaon,"10199527",41,0,0.6259588830929733,3.689024504389823,0.0,65.49950980392157,"","",0,0,0.0
gurgaon-10315546,CPC-GGN4,gurgaon,gurgaon,"10315546",29,0,1.2095052232809091,3.551164268792974,0.0,23.976746393318148,"","",0,0,0.0
pune-10252336,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10252336",16,1,6.571428571428571,6.571428571428571,0.15217391304347827,2.5869565217391304,"43886110067829",Scheduled,72,72,146109.6
farukhnagar-10176795,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10176795",1369,700,227.7981798941799,289.96538488380213,3.0728954916372646,9.082601103139286,"5383910069131",Scheduled,360,360,13608.0
surat-10249577,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10249577",16,0,1.5768254442287588,1.421130544437743,0.0,10.146969696969698,"51076110004079",Scheduled,36,36,27694.8
kundli-10249577,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10249577",48,59,8.004326663061116,5.829640571147218,7.371013513513511,13.367770270270267,"2011710095298",Scheduled,12,12,9231.6
coimbatore-10315341,CPC - COIMBATORE1 (HP),coimbatore,coimbatore,"10315341",4,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
gurgaon-10315341,CPC - GURGAON3 (HP),gurgaon,gurgaon,"10315341",36,1,2.001785874885974,3.4388051136544773,0.49955392959147654,18.48349539488463,"","",0,0,0.0
bengaluru-10176793,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10176793",245,746,11.724476316286092,39.4522249051397,63.62757532835437,84.52403103270667,"49990010081779",Scheduled,360,360,13608.0
kundli-10315547,KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10315547",43,2,24.695544707409017,20.73096555035837,0.08098626791576585,1.8221910281047315,"2011710093411",Scheduled,48,48,1560.0
patna-10291036,PATNA P1 - FEEDER WAREHOUSE,patna,patna,"10291036",42,24,1.4403444947657584,1.4274677164195577,16.662680412371135,45.82237113402062,"","",0,0,0.0
bhopal-10258761,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10258761",61,0,0.8482203209795479,4.823675066895643,0.0,71.91527777777776,"27828910033803",Scheduled,36,36,6804.0
hyderabad-10291036,HYDERABAD H3 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10291036",134,0,6.857142857142857,6.857142857142857,0.0,19.541666666666668,"6769710095686",Scheduled,72,72,55389.6
vijayawada-10176794,VIJAYAWADA - FEEDER WAREHOUSE,vijayawada,vijayawada,"10176794",159,18,10.970242152998011,10.293072737714015,1.6408024316109426,16.13455724417427,"51388610012846",Scheduled,180,180,6804.0
varanasi-10216715,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10216715",738,105,108.80104001406708,128.8975167304424,0.9650643044076083,7.748087701101083,"51116810015115",Scheduled,216,216,7020.0
farukhnagar-10216726,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10216726",1557,823,208.43584521384923,231.36001798123212,3.948457133923512,11.418381505149403,"5383910069131",Scheduled,360,360,9360.0
lucknow-10216722,LUCKNOW L5 - FEEDER WAREHOUSE,lucknow,lucknow,"10216722",206,0,23.973412232655196,39.807386348501396,0.0,8.592852698682531,"2940310043143",Scheduled,72,72,1872.0
pune-10315546,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10315546",179,78,30.052756372258443,30.338551859099805,2.5954358074123753,8.551628237243339,"43886110063916",Scheduled,192,192,6240.0
hyderabad-10292367,HYDERABAD H4 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10292367",0,144,0.0,0.0,0.0,0.0,"","",0,0,0.0
solapur-10258333,CPC - SOLAPUR KARNIK NAGAR (HP),solapur,solapur,"10258333",2,0,0.13456312709030097,0.0,0.0,14.862912621359227,"","",0,0,0.0
patna-10258333,PATNA P2 - FEEDER WAREHOUSE,patna,patna,"10258333",55,2,1.7300973483038695,2.5359741751928655,1.1560043149946067,32.94612297734629,"","",0,0,0.0
farukhnagar-10176793,FARUKHNAGAR - SR FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10176793",51,0,18.809191536574588,24.668198405189894,0.0,2.7114403030470604,"1735210075435",Scheduled,180,180,6804.0
ahmedabad-10176793,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10176793",205,118,53.8479857753176,52.054242776906335,2.1913540181866535,5.998367354866857,"2738110067651",Scheduled,180,180,6804.0
mumbai-10315341,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10315341",14,0,4.3229643183897535,9.868791002811623,0.0,3.2385185185185184,"5625710053542",Scheduled,48,48,1560.0
dehradun-10249578,CPC-DDN1,dehradun,dehradun,"10249578",3,1,0.0,0.9713926438226973,0.0,0.0,"","",0,0,0.0
pune-10315586,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10315586",82,26,3.1199999999999997,2.7226890756302518,8.333333333333334,34.61538461538462,"","",0,0,0.0
"",PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10324645",0,0,0.0,0.0,0.0,0.0,"43886110067295",Scheduled,144,144,12060.0
kolkata-10315546,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10315546",315,97,37.77483443708609,34.79675187969925,2.5678471248246844,10.906732117812062,"2135610069660",Scheduled,192,192,6240.0
vijayawada-10216715,VIJAYAWADA - FEEDER WAREHOUSE,vijayawada,vijayawada,"10216715",207,173,41.36399899633902,52.62345070130578,4.182380915716385,9.186732647238301,"51388610012598",Scheduled,72,72,1872.0
aurangabad-(maharashtra)-10216722,CC-DTS-CHITEGAON1,aurangabad,aurangabad-(maharashtra),"10216722",7,0,0.13244979134063642,0.7933144610377502,0.0,52.85021538461538,"","",0,0,0.0
farukhnagar-10199527,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10199527",493,141,34.552930346732126,43.62672457365356,4.080695865302643,18.348660841148053,"5383910069593",Scheduled,180,180,6804.0
hyderabad-10258761,HYDERABAD H4 - FEEDER WAREHOUSE,hyderabad,hyderabad,"10258761",0,36,0.0,0.0,0.0,0.0,"","",0,0,0.0
bhuj-10249578,CPC -  BHUJ CITY MALL (HP),bhuj,bhuj,"10249578",0,0,0.0,0.13877037768895675,0.0,0.0,"","",0,0,0.0
kolkata-10216726,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"10216726",223,77,37.80896522832007,31.852852375655488,2.0365540166204985,7.934626038781163,"48287510054379",Scheduled,72,72,1872.0
lucknow-10176795,LUCKNOW L5 - FEEDER WAREHOUSE,lucknow,lucknow,"10176795",424,190,65.50115599172373,92.06529453513129,2.900712164896862,9.373880364456173,"2940310043312",Scheduled,180,180,6804.0
mumbai-10176795,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10176795",281,235,73.93692917456487,86.08381422775494,3.178384639767304,6.9789211664677815,"50033210039849",Scheduled,180,180,6804.0
vijayawada-10216722,VIJAYAWADA - FEEDER WAREHOUSE,vijayawada,vijayawada,"10216722",50,242,0.0,1.1899716915566252,0.0,0.0,"51388610011914",Scheduled,72,72,1872.0
dehradun-10216715,DEHRADUN - FEEDER WAREHOUSE,dehradun,dehradun,"10216715",668,485,117.13265118631547,129.46300261029208,4.140604648558166,9.843540535644465,"2173110040606",Scheduled,216,216,5616.0
guwahati-10258333,GUWAHATI G2 - FEEDER WAREHOUSE,guwahati,guwahati,"10258333",45,18,1.0380584089823217,1.1834546150900038,17.3400647249191,60.690226537216844,"","",0,0,0.0
jamnagar-10258187,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,jamnagar,"10258187",1,0,0.0,0.11703384228606105,0.0,0.0,"","",0,0,0.0
visakhapatnam-10258187,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10258187",49,13,0.642948992713245,0.4681353691442442,20.219333333333324,96.43066666666662,"","",0,0,0.0
mumbai-10315547,MUMBAI M11 - FEEDER WAREHOUSE,mumbai,mumbai,"10315547",242,85,37.54931815172779,31.74423579748039,2.263689573710377,8.708546948274039,"5625710056407",Scheduled,48,48,1560.0
bengaluru-10216726,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10216726",350,30,185.45679862306366,127.2885379627693,0.16176274055595155,2.0489947137087197,"1736010088344",Scheduled,792,792,20592.0
jamnagar-10216715,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,jamnagar,"10216715",13,26,6.86132684773396,5.433099629928325,3.7893545340413026,5.684031801061954,"","",0,0,0.0
gurgaon-10291036,CPC - GURGAON (HP),gurgaon,gurgaon,"10291036",14,1,0.5932599844061337,0.29168559745570194,1.6856016355140184,25.284024532710276,"","",0,0,0.0
patna-10216722,PATNA P2 - FEEDER WAREHOUSE,patna,patna,"10216722",5,0,0.0,0.6610953841981251,0.0,0.0,"50283910015103",Scheduled,72,72,1872.0
kolkata-10249578,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10249578",89,0,2.1884498480243164,2.142857142857143,0.0,40.66805555555555,"","",0,0,0.0
surat-10216722,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10216722",97,113,24.9535406885759,27.369348905802383,4.528415482606565,8.415639392454679,"51076110004079",Scheduled,72,72,1872.0
bengaluru-10265791,BENGALURU B3 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10265791",10,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
bengaluru-10315547,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,bengaluru,"10315547",201,275,35.5610479485912,36.533458338216334,7.733180428134556,13.385432304698359,"49990010078666",Scheduled,48,48,1560.0
mumbai-10292367,MUMBAI M10 - FEEDER WAREHOUSE,mumbai,mumbai,"10292367",471,276,108.7933130699088,101.71441728890497,2.5369206269382283,6.866230827256727,"2273910097234",Scheduled,144,144,11095.2
satara-10176793,CPC - SATARA POWAI NAKA(HP),satara,satara,"10176793",0,0,0.0,1.0049081617163385,0.0,0.0,"","",0,0,0.0
bhopal-10216726,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10216726",339,20,49.05049344497037,44.31736566644691,0.40774309482610915,7.318988552128659,"27828910034302",Scheduled,72,72,1872.0
gurgaon-10258187,SUPER STORE GURGAON G7 ECOM - WAREHOUSE,gurgaon,gurgaon,"10258187",9,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
bidar-10176794,CPC - BIDAR DEVI NAGAR (HP),bidar,bidar,"10176794",4,1,0.7835887252141438,0.38427471554132325,1.276179669030733,6.380898345153665,"","",0,0,0.0
delhi-10249576,CPC-DEL5,delhi,delhi,"10249576",1,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
junagadh-10315341,CPC -  JUNAGADH SONVATIKA(HP),junagadh,junagadh,"10315341",3,0,0.3014624449808321,0.41395176541693474,0.0,9.951488319517708,"","",0,0,0.0
ranchi-10265737,RANCHI R2 - FEEDER WAREHOUSE,ranchi,ranchi,"10265737",75,0,4.510153454917165,3.6845087321690446,0.0,16.629145936981754,"51024410015429",Scheduled,36,36,6804.0
surat-10265737,SURAT S1 - FEEDER WAREHOUSE,surat,surat,"10265737",117,88,3.908799660928209,3.014598053592855,22.513305268529148,52.44576795509631,"","",0,0,0.0
dehradun-10249574,CPC-DHD1-FRZ (HP),dehradun,dehradun,"10249574",0,0,0.25145936237090255,0.19801980198019797,0.0,0.0,"","",0,0,0.0
jaipur-10297369,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,jaipur,"10297369",9,12,0.0,0.0,0.0,0.0,"","",0,0,0.0
farukhnagar-10216715,FARUKHNAGAR F2 - FEEDER WAREHOUSE,farukhnagar,farukhnagar,"10216715",2198,1742,569.0781530106648,615.4628302326184,3.061090978074068,6.923477872337444,"5383910069131",Scheduled,288,288,7488.0
faridabad-10291036,FARIDABAD - FEEDER WAREHOUSE,faridabad,faridabad,"10291036",6,0,0.0,0.08333874213020057,0.0,0.0,"","",0,0,0.0
gurgaon-10249578,CPC - GURGAON (HP),gurgaon,gurgaon,"10249578",8,0,0.10346861094730071,0.2326702833031947,0.0,77.3181347150259,"","",0,0,0.0
surat-10315543,SURAT S2 - FEEDER WAREHOUSE,surat,surat,"10315543",63,8,12.28683757883529,12.962237997227708,0.6511032597826809,5.778541430571294,"51076110004079",Scheduled,144,144,4680.0
aurangabad-(maharashtra)-10315341,CC-DTS-CHITEGAON1,aurangabad,aurangabad-(maharashtra),"10315341",1,0,0.1291981907060709,0.44351974866100147,0.0,7.740046470735995,"","",0,0,0.0
mumbai-10324645,MUMBAI M12 - FEEDER WAREHOUSE,mumbai,mumbai,"10324645",11,0,17.09090909090909,6.714285714285715,0.0,0.6436170212765958,"50033210039849",Scheduled,144,144,12060.0
goa-10249578,CPC-GOA2-FRZ (HP),goa,goa,"10249578",2,0,0.0,0.0,0.0,0.0,"","",0,0,0.0
pune-10315543,PUNE P2 - FEEDER WAREHOUSE,pune,pune,"10315543",155,63,9.747287052177793,10.873826903023984,6.463336891871282,22.36519749885618,"1723710057816",Scheduled,48,48,1560.0
visakhapatnam-10216722,VISAKHAPATNAM V1 - FEEDER WAREHOUSE,visakhapatnam,visakhapatnam,"10216722",93,1,17.350922665623372,19.66758767989422,0.057633822665883724,5.41757933059307,"2888510043182",Scheduled,72,72,1872.0
noida-10291036,NOIDA N1 - FEEDER WAREHOUSE,noida,noida,"10291036",25,0,0.37078749025383356,1.7501135847342117,0.0,67.42406542056074,"2867410093603",Scheduled,48,48,36926.4
delhi-10176797,CPC - DELHI4 (HP),delhi,delhi,"10176797",903,178,55.47418372405979,31.396803028554736,3.2086997599714002,19.48654180072519,"","",0,0,0.0
kolkata-10176797,KOLKATA K4 - FEEDER WAREHOUSE,kolkata,kolkata,"10176797",504,208,95.31585845347315,91.42857142857143,2.182218188818304,7.469900723262655,"2135610070403",Scheduled,180,180,6804.0
ahmedabad-10265740,AHMEDABAD A2 - FEEDER WAREHOUSE,ahmedabad,ahmedabad,"10265740",251,293,44.844048354111415,49.398046221524595,6.533754439080142,12.130929743548114,"","",0,0,0.0
delhi-10249576,CPC - DELHI MUNDKA (HP),delhi,delhi,"10249576",1,0,0.35880208705596445,0.6932169686257178,0.0,2.787051792828686,"","",0,0,0.0
dasna-10292367,SUPER STORE DASNA 2 - WAREHOUSE,dasna,dasna,"10292367",326,237,66.66916919920779,58.205862934108026,3.554866557461409,8.44468300358976,"1724010051254",Scheduled,144,144,11095.2
bhopal-10216715,BHOPAL B1 - FEEDER WAREHOUSE,bhopal,bhopal,"10216715",636,93,128.60086891752795,121.66262385589499,0.7231677420441158,5.6687019779587144,"27828910034742",Scheduled,144,144,3744.0
pune-10265737,PUNE P3 - FEEDER WAREHOUSE,pune,pune,"10265737",58,0,7.6987577639751565,11.149136577708006,0.0,7.5336829366680105,"43886110067295",Scheduled,36,36,6804.0
rajpura-10315546,RAJPURA R2 - FEEDER WAREHOUSE,rajpura,rajpura,"10315546",472,139,103.00617628848853,52.4515973009242,1.3494336457136693,5.93168314770541,"43886010069381",Scheduled,48,48,1560.0
"",KUNDLI - FEEDER WAREHOUSE,kundli,kundli,"10297369",0,0,0.0,0.0,0.0,0.0,"2011710094655",Scheduled,20,20,20986.0
solapur-10176793,CPC - SOLAPUR KARNIK NAGAR (HP),solapur,solapur,"10176793",4,0,0.0,0.1435583088166198,0.0,0.0,"","",0,0,0.0
jaipur-10249578,JAIPUR J3 - FEEDER WAREHOUSE,jaipur,jaipur,"10249578",63,0,0.5588366612222291,4.856963219113486,0.0,112.73419296116506,"6478710071825",Scheduled,24,24,18463.2
varanasi-10265791,VARANASI V2 - FEEDER WAREHOUSE,varanasi,varanasi,"10265791",9,0,0.0,0.5968253968253968,0.0,0.0,"","",0,0,0.0
