"filter_key","dc_blinkit_warehouse_id","wh_name","dc_blinkit_internal_city","place_of_supply","variant_id","item_id","frontend_inv_qty","backend_inv_qty","drr_7_be","drr_7_fe_be","doi_be","doi_fe_be"
gurgaon-10199527,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"624551","10199527",45,0,0.5220426103590777,3.094161271435966,0.0,86.19986013986014
gurgaon-10199527,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"624551","10199527",45,0,0.5220426103590777,3.094161271435966,0.0,86.19986013986014
gurgaon-10216722,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"650002","10216722",66,0,3.8234013652828094,8.99236178467507,0.0,17.262116553938647
gurgaon-10216722,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"650002","10216722",66,0,3.8234013652828094,8.99236178467507,0.0,17.262116553938647
gurgaon-10260300,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"711067","10260300",19,0,0.5405835122028778,0.6373804911579078,0.0,35.14720588235294
gurgaon-10260300,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"711067","10260300",19,0,0.5405835122028778,0.6373804911579078,0.0,35.14720588235294
gurgaon-10249574,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"696713","10249574",9,4,0.5318595578673602,2.5130108804973936,7.52078239608802,24.442542787286065
gurgaon-10249574,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"696713","10249574",9,4,0.5318595578673602,2.5130108804973936,7.52078239608802,24.442542787286065
gurgaon-10249577,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"696716","10249577",2,0,0.0,0.8215688355800872,0.0,0.0
gurgaon-10249577,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"696716","10249577",2,0,0.0,0.8215688355800872,0.0,0.0
gurgaon-10176797,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"581442","10176797",131,0,7.97825407396333,10.16524645247071,0.0,16.41963251427559
gurgaon-10176797,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"581442","10176797",131,0,7.97825407396333,10.16524645247071,0.0,16.41963251427559
gurgaon-10258333,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"708261","10258333",15,0,0.0,0.7008410092110532,0.0,0.0
gurgaon-10258333,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"708261","10258333",15,0,0.0,0.7008410092110532,0.0,0.0
gurgaon-10265740,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"719412","10265740",46,1,1.1057804079044702,1.3791810673071292,0.9043386850152904,42.50391819571865
gurgaon-10265740,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"719412","10265740",46,1,1.1057804079044702,1.3791810673071292,0.9043386850152904,42.50391819571865
gurgaon-10216726,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"650010","10216726",43,7,9.839055657802882,14.135999104778245,0.7114503915270198,5.081788510907284
gurgaon-10216726,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"650010","10216726",43,7,9.839055657802882,14.135999104778245,0.7114503915270198,5.081788510907284
gurgaon-10216709,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"649981","10216709",28,1,1.2335836864851255,3.453434887976656,0.8106462585034014,23.508741496598642
gurgaon-10216709,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"649981","10216709",28,1,1.2335836864851255,3.453434887976656,0.8106462585034014,23.508741496598642
gurgaon-10292367,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"759656","10292367",67,0,6.994178332287627,6.029296611986973,0.0,9.579395436731152
gurgaon-10292367,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"759656","10292367",67,0,6.994178332287627,6.029296611986973,0.0,9.579395436731152
gurgaon-10291036,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"757418","10291036",15,1,0.5838837516512552,0.37789082204078134,1.712669683257918,27.40271493212669
gurgaon-10291036,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"757418","10291036",15,1,0.5838837516512552,0.37789082204078134,1.712669683257918,27.40271493212669
gurgaon-10315547,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796934","10315547",31,0,4.704130366327281,1.9269659499299507,0.0,6.589953420913173
gurgaon-10315547,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796934","10315547",31,0,4.704130366327281,1.9269659499299507,0.0,6.589953420913173
gurgaon-10315543,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796930","10315543",26,0,0.12887281494876435,1.0430431267597782,0.0,201.74929840972868
gurgaon-10315543,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796930","10315543",26,0,0.12887281494876435,1.0430431267597782,0.0,201.74929840972868
gurgaon-10315341,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796627","10315341",54,0,2.8238672622846206,2.3752909353966154,0.0,19.122711864406778
gurgaon-10315341,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796627","10315341",54,0,2.8238672622846206,2.3752909353966154,0.0,19.122711864406778
gurgaon-10298083,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"767792","10298083",0,0,0.0,0.0,0.0,0.0
gurgaon-10298083,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"767792","10298083",0,0,0.0,0.0,0.0,0.0
gurgaon-10297369,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"766912","10297369",5,0,0.0,0.0,0.0,0.0
gurgaon-10297369,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"766912","10297369",5,0,0.0,0.0,0.0,0.0
gurgaon-10315546,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796933","10315546",22,0,0.5488688638225472,2.760359270223355,0.0,40.082433983926514
gurgaon-10315546,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796933","10315546",22,0,0.5488688638225472,2.760359270223355,0.0,40.082433983926514
gurgaon-10315586,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796973","10315586",17,0,0.0,0.0,0.0,0.0
gurgaon-10315586,4023556316,CPC - GURGAON (HP),gurgaon,gurgaon,"796973","10315586",17,0,0.0,0.0,0.0,0.0
gurgaon-10325396,4104075980,CPC-GGN4,gurgaon,gurgaon,"1368466","10325396",4,0,0.0,0.3980785020621184,0.0,0.0
gurgaon-10325396,4104075980,CPC-GGN4,gurgaon,gurgaon,"1368466","10325396",4,0,0.0,0.3980785020621184,0.0,0.0
gurgaon-10176793,4104075980,CPC-GGN4,gurgaon,gurgaon,"581438","10176793",36,0,0.25539358600583084,1.2605794444326006,0.0,140.95890410958907
gurgaon-10176793,4104075980,CPC-GGN4,gurgaon,gurgaon,"581438","10176793",36,0,0.25539358600583084,1.2605794444326006,0.0,140.95890410958907
gurgaon-10258761,4104075980,CPC-GGN4,gurgaon,gurgaon,"708957","10258761",23,2,0.18289282926285266,0.6254767353165521,10.935365853658539,136.69207317073173
gurgaon-10258761,4104075980,CPC-GGN4,gurgaon,gurgaon,"708957","10258761",23,2,0.18289282926285266,0.6254767353165521,10.935365853658539,136.69207317073173
gurgaon-10176795,4104075980,CPC-GGN4,gurgaon,gurgaon,"581440","10176795",143,20,10.693112288777675,15.061941338163649,1.870362852262369,15.243457245938307
gurgaon-10176795,4104075980,CPC-GGN4,gurgaon,gurgaon,"581440","10176795",143,20,10.693112288777675,15.061941338163649,1.870362852262369,15.243457245938307
gurgaon-10249576,4104075980,CPC-GGN4,gurgaon,gurgaon,"696715","10249576",2,0,0.6110809342748506,0.5003891915934615,0.0,3.272888888888889
gurgaon-10249576,4104075980,CPC-GGN4,gurgaon,gurgaon,"696715","10249576",2,0,0.6110809342748506,0.5003891915934615,0.0,3.272888888888889
gurgaon-10258187,4104075980,CPC-GGN4,gurgaon,gurgaon,"708073","10258187",17,1,0.0,0.13070866141732287,0.0,0.0
gurgaon-10258187,4104075980,CPC-GGN4,gurgaon,gurgaon,"708073","10258187",17,1,0.0,0.13070866141732287,0.0,0.0
gurgaon-10265737,4104075980,CPC-GGN4,gurgaon,gurgaon,"719409","10265737",17,0,0.07548932821874692,0.3278936570734333,0.0,225.19739413680784
gurgaon-10265737,4104075980,CPC-GGN4,gurgaon,gurgaon,"719409","10265737",17,0,0.07548932821874692,0.3278936570734333,0.0,225.19739413680784
gurgaon-10324645,4104075980,CPC-GGN4,gurgaon,gurgaon,"1365580","10324645",0,0,0.0,0.2780599819080091,0.0,0.0
gurgaon-10324645,4104075980,CPC-GGN4,gurgaon,gurgaon,"1365580","10324645",0,0,0.0,0.2780599819080091,0.0,0.0
gurgaon-10249578,4104075980,CPC-GGN4,gurgaon,gurgaon,"696717","10249578",5,0,0.3634651600753295,0.9444580376804502,0.0,13.756476683937827
gurgaon-10249578,4104075980,CPC-GGN4,gurgaon,gurgaon,"696717","10249578",5,0,0.3634651600753295,0.9444580376804502,0.0,13.756476683937827
gurgaon-10176794,4104075980,CPC-GGN4,gurgaon,gurgaon,"581439","10176794",62,1,1.519087754090233,1.8497781911848878,0.658289817232376,41.472258485639685
gurgaon-10176794,4104075980,CPC-GGN4,gurgaon,gurgaon,"581439","10176794",62,1,1.519087754090233,1.8497781911848878,0.658289817232376,41.472258485639685
gurgaon-10216715,4104075980,CPC-GGN4,gurgaon,gurgaon,"649989","10216715",154,22,25.625974274748657,19.108772227996884,0.8585039446355168,6.868031557084135
gurgaon-10216715,4104075980,CPC-GGN4,gurgaon,gurgaon,"649989","10216715",154,22,25.625974274748657,19.108772227996884,0.8585039446355168,6.868031557084135
gurgaon-10252336,4104075980,CPC-GGN4,gurgaon,gurgaon,"700334","10252336",4,0,0.4495561706595399,0.13784021071115013,0.0,8.897664543524417
gurgaon-10252336,4104075980,CPC-GGN4,gurgaon,gurgaon,"700334","10252336",4,0,0.4495561706595399,0.13784021071115013,0.0,8.897664543524417
gurgaon-10199527,4104075980,CPC-GGN4,gurgaon,gurgaon,"624551","10199527",58,1,2.881675209182109,1.0920569193303409,0.3470203709334144,20.47420188507145
gurgaon-10199527,4104075980,CPC-GGN4,gurgaon,gurgaon,"624551","10199527",58,1,2.881675209182109,1.0920569193303409,0.3470203709334144,20.47420188507145
gurgaon-10216722,4104075980,CPC-GGN4,gurgaon,gurgaon,"650002","10216722",72,7,3.3735894399554196,5.7712172647914635,2.0749412827461606,23.41719447670667
gurgaon-10216722,4104075980,CPC-GGN4,gurgaon,gurgaon,"650002","10216722",72,7,3.3735894399554196,5.7712172647914635,2.0749412827461606,23.41719447670667
gurgaon-10260300,4104075980,CPC-GGN4,gurgaon,gurgaon,"711067","10260300",22,0,0.6757293902535974,0.6639380116228207,0.0,32.557411764705876
gurgaon-10260300,4104075980,CPC-GGN4,gurgaon,gurgaon,"711067","10260300",22,0,0.6757293902535974,0.6639380116228207,0.0,32.557411764705876
gurgaon-10249574,4104075980,CPC-GGN4,gurgaon,gurgaon,"696713","10249574",6,0,0.17728651928912006,1.121879857364908,0.0,33.84352078239609
gurgaon-10249574,4104075980,CPC-GGN4,gurgaon,gurgaon,"696713","10249574",6,0,0.17728651928912006,1.121879857364908,0.0,33.84352078239609
gurgaon-10249577,4104075980,CPC-GGN4,gurgaon,gurgaon,"696716","10249577",2,0,0.0,0.6846406963167394,0.0,0.0
gurgaon-10249577,4104075980,CPC-GGN4,gurgaon,gurgaon,"696716","10249577",2,0,0.0,0.6846406963167394,0.0,0.0
gurgaon-10176797,4104075980,CPC-GGN4,gurgaon,gurgaon,"581442","10176797",146,10,17.58647403400519,10.368551381520122,0.5686188135645616,8.870453491607162
gurgaon-10176797,4104075980,CPC-GGN4,gurgaon,gurgaon,"581442","10176797",146,10,17.58647403400519,10.368551381520122,0.5686188135645616,8.870453491607162
gurgaon-10258333,4104075980,CPC-GGN4,gurgaon,gurgaon,"708261","10258333",13,0,0.1676245210727969,0.4805766920304364,0.0,77.55428571428573
gurgaon-10258333,4104075980,CPC-GGN4,gurgaon,gurgaon,"708261","10258333",13,0,0.1676245210727969,0.4805766920304364,0.0,77.55428571428573
gurgaon-10265740,4104075980,CPC-GGN4,gurgaon,gurgaon,"719412","10265740",52,0,4.319454718376837,1.9155292601487903,0.0,12.038556574923547
gurgaon-10265740,4104075980,CPC-GGN4,gurgaon,gurgaon,"719412","10265740",52,0,4.319454718376837,1.9155292601487903,0.0,12.038556574923547
gurgaon-10216726,4104075980,CPC-GGN4,gurgaon,gurgaon,"650010","10216726",63,7,7.652598844957797,12.208362863217575,0.9147219319633112,9.147219319633113
gurgaon-10216726,4104075980,CPC-GGN4,gurgaon,gurgaon,"650010","10216726",63,7,7.652598844957797,12.208362863217575,0.9147219319633112,9.147219319633113
gurgaon-10216709,4104075980,CPC-GGN4,gurgaon,gurgaon,"649981","10216709",27,2,1.4803004237821507,2.786982541174144,1.3510770975056692,19.5906179138322
gurgaon-10216709,4104075980,CPC-GGN4,gurgaon,gurgaon,"649981","10216709",27,2,1.4803004237821507,2.786982541174144,1.3510770975056692,19.5906179138322
gurgaon-10292367,4104075980,CPC-GGN4,gurgaon,gurgaon,"759656","10292367",59,7,5.388107752280839,4.622460735856678,1.299157389166323,12.249198240711046
gurgaon-10292367,4104075980,CPC-GGN4,gurgaon,gurgaon,"759656","10292367",59,7,5.388107752280839,4.622460735856678,1.299157389166323,12.249198240711046
gurgaon-10291036,4104075980,CPC-GGN4,gurgaon,gurgaon,"757418","10291036",12,2,0.6672957161728631,0.1133672466122344,2.997171945701356,20.980203619909492
gurgaon-10291036,4104075980,CPC-GGN4,gurgaon,gurgaon,"757418","10291036",12,2,0.6672957161728631,0.1133672466122344,2.997171945701356,20.980203619909492
gurgaon-10315547,4104075980,CPC-GGN4,gurgaon,gurgaon,"796934","10315547",33,2,6.272173821769709,2.3551806054699393,0.3188687139151535,5.580202493515186
gurgaon-10315547,4104075980,CPC-GGN4,gurgaon,gurgaon,"796934","10315547",33,2,6.272173821769709,2.3551806054699393,0.3188687139151535,5.580202493515186
gurgaon-10315543,4104075980,CPC-GGN4,gurgaon,gurgaon,"796930","10315543",26,3,1.8042194092827009,1.564564690139667,1.6627689429373242,16.0734331150608
gurgaon-10315543,4104075980,CPC-GGN4,gurgaon,gurgaon,"796930","10315543",26,3,1.8042194092827009,1.564564690139667,1.6627689429373242,16.0734331150608
gurgaon-10315341,4104075980,CPC-GGN4,gurgaon,gurgaon,"796627","10315341",45,2,10.04041693256754,3.785619928288356,0.19919491525423727,4.681080508474576
gurgaon-10315341,4104075980,CPC-GGN4,gurgaon,gurgaon,"796627","10315341",45,2,10.04041693256754,3.785619928288356,0.19919491525423727,4.681080508474576
gurgaon-10298083,4104075980,CPC-GGN4,gurgaon,gurgaon,"767792","10298083",3,0,0.0,0.13406156901688182,0.0,0.0
gurgaon-10298083,4104075980,CPC-GGN4,gurgaon,gurgaon,"767792","10298083",3,0,0.0,0.13406156901688182,0.0,0.0
gurgaon-10297369,4104075980,CPC-GGN4,gurgaon,gurgaon,"766912","10297369",0,0,0.0,0.12395142105922123,0.0,0.0
gurgaon-10297369,4104075980,CPC-GGN4,gurgaon,gurgaon,"766912","10297369",0,0,0.0,0.12395142105922123,0.0,0.0
gurgaon-10315546,4104075980,CPC-GGN4,gurgaon,gurgaon,"796933","10315546",24,0,1.234954943600731,3.575919963698438,0.0,19.433907386146192
gurgaon-10315546,4104075980,CPC-GGN4,gurgaon,gurgaon,"796933","10315546",24,0,1.234954943600731,3.575919963698438,0.0,19.433907386146192
gurgaon-10315586,4104075980,CPC-GGN4,gurgaon,gurgaon,"796973","10315586",16,0,0.0,0.4431026474686483,0.0,0.0
gurgaon-10315586,4104075980,CPC-GGN4,gurgaon,gurgaon,"796973","10315586",16,0,0.0,0.4431026474686483,0.0,0.0
noida-10325396,4149329591,CPC-NOIDA2,noida,noida,"1368466","10325396",13,0,2.3479087452471483,2.3221245953623577,0.0,5.536842105263158
noida-10325396,4149329591,CPC-NOIDA2,noida,noida,"1368466","10325396",13,0,2.3479087452471483,2.3221245953623577,0.0,5.536842105263158
noida-10176793,4149329591,CPC-NOIDA2,noida,noida,"581438","10176793",42,3,1.6345189504373174,1.400643827147334,1.8354023972602744,27.531035958904116
noida-10176793,4149329591,CPC-NOIDA2,noida,noida,"581438","10176793",42,3,1.6345189504373174,1.400643827147334,1.8354023972602744,27.531035958904116
noida-10258761,4149329591,CPC-NOIDA2,noida,noida,"708957","10258761",19,5,0.2194713951154232,1.3343503686753113,22.78201219512195,109.35365853658537
noida-10258761,4149329591,CPC-NOIDA2,noida,noida,"708957","10258761",19,5,0.2194713951154232,1.3343503686753113,22.78201219512195,109.35365853658537
noida-10176795,4149329591,CPC-NOIDA2,noida,noida,"581440","10176795",95,38,10.411714596967737,4.161852211861008,3.649735079279541,12.774072777478393
noida-10176795,4149329591,CPC-NOIDA2,noida,noida,"581440","10176795",95,38,10.411714596967737,4.161852211861008,3.649735079279541,12.774072777478393
noida-10249576,4149329591,CPC-NOIDA2,noida,noida,"696715","10249576",14,0,0.8147745790331342,0.5003891915934615,0.0,17.182666666666666
noida-10249576,4149329591,CPC-NOIDA2,noida,noida,"696715","10249576",14,0,0.8147745790331342,0.5003891915934615,0.0,17.182666666666666
noida-10258187,4149329591,CPC-NOIDA2,noida,noida,"708073","10258187",17,1,0.0,0.10892388451443571,0.0,0.0
noida-10258187,4149329591,CPC-NOIDA2,noida,noida,"708073","10258187",17,1,0.0,0.10892388451443571,0.0,0.0
noida-10265737,4149329591,CPC-NOIDA2,noida,noida,"719409","10265737",32,1,0.5435231631749777,0.08197341426835833,1.8398479913137897,60.71498371335507
noida-10265737,4149329591,CPC-NOIDA2,noida,noida,"719409","10265737",32,1,0.5435231631749777,0.08197341426835833,1.8398479913137897,60.71498371335507
noida-10324645,4149329591,CPC-NOIDA2,noida,noida,"1365580","10324645",2,0,0.0,0.4170899728620137,0.0,0.0
noida-10324645,4149329591,CPC-NOIDA2,noida,noida,"1365580","10324645",2,0,0.0,0.4170899728620137,0.0,0.0
noida-10249578,4149329591,CPC-NOIDA2,noida,noida,"696717","10249578",5,5,0.0,0.3541717641301688,0.0,0.0
noida-10249578,4149329591,CPC-NOIDA2,noida,noida,"696717","10249578",5,5,0.0,0.3541717641301688,0.0,0.0
noida-10176794,4149329591,CPC-NOIDA2,noida,noida,"581439","10176794",38,11,3.544538092877211,1.9730967372638804,3.1033662812383436,13.824086161879894
noida-10176794,4149329591,CPC-NOIDA2,noida,noida,"581439","10176794",38,11,3.544538092877211,1.9730967372638804,3.1033662812383436,13.824086161879894
noida-10216715,4149329591,CPC-NOIDA2,noida,noida,"649989","10216715",175,31,35.82125436255188,23.374644927213314,0.8654079973371313,5.750775724240292
noida-10216715,4149329591,CPC-NOIDA2,noida,noida,"649989","10216715",175,31,35.82125436255188,23.374644927213314,0.8654079973371313,5.750775724240292
noida-10252336,4149329591,CPC-NOIDA2,noida,noida,"700334","10252336",2,15,0.0,0.6892010535557506,0.0,0.0
noida-10252336,4149329591,CPC-NOIDA2,noida,noida,"700334","10252336",2,15,0.0,0.6892010535557506,0.0,0.0
noida-10199527,4149329591,CPC-NOIDA2,noida,noida,"624551","10199527",50,0,2.6310947562097518,3.0577593741249545,0.0,19.003496503496503
noida-10199527,4149329591,CPC-NOIDA2,noida,noida,"624551","10199527",50,0,2.6310947562097518,3.0577593741249545,0.0,19.003496503496503
noida-10216722,4149329591,CPC-NOIDA2,noida,noida,"650002","10216722",50,26,2.1928331359710227,6.576503394762366,11.85680732997806,34.65835988762818
noida-10216722,4149329591,CPC-NOIDA2,noida,noida,"650002","10216722",50,26,2.1928331359710227,6.576503394762366,11.85680732997806,34.65835988762818
noida-10260300,4149329591,CPC-NOIDA2,noida,noida,"711067","10260300",21,3,0.3378646951267987,0.1991814034868462,8.879294117647058,71.03435294117646
noida-10260300,4149329591,CPC-NOIDA2,noida,noida,"711067","10260300",21,3,0.3378646951267987,0.1991814034868462,8.879294117647058,71.03435294117646
noida-10249574,4149329591,CPC-NOIDA2,noida,noida,"696713","10249574",11,2,3.4039011703511055,1.1966718478559017,0.5875611246943765,3.819147310513447
noida-10249574,4149329591,CPC-NOIDA2,noida,noida,"696713","10249574",11,2,3.4039011703511055,1.1966718478559017,0.5875611246943765,3.819147310513447
noida-10249577,4149329591,CPC-NOIDA2,noida,noida,"696716","10249577",18,0,0.0,0.4107844177900436,0.0,0.0
noida-10249577,4149329591,CPC-NOIDA2,noida,noida,"696716","10249577",18,0,0.0,0.4107844177900436,0.0,0.0
noida-10176797,4149329591,CPC-NOIDA2,noida,noida,"581442","10176797",122,17,15.699145113282682,14.3329974979837,1.0828615110778672,8.853985296460209
noida-10176797,4149329591,CPC-NOIDA2,noida,noida,"581442","10176797",122,17,15.699145113282682,14.3329974979837,1.0828615110778672,8.853985296460209
noida-10258333,4149329591,CPC-NOIDA2,noida,noida,"708261","10258333",20,1,0.4022988505747126,0.6307569082899479,2.485714285714286,52.2
noida-10258333,4149329591,CPC-NOIDA2,noida,noida,"708261","10258333",20,1,0.4022988505747126,0.6307569082899479,2.485714285714286,52.2
noida-10265740,4149329591,CPC-NOIDA2,noida,noida,"719412","10265740",66,3,2.2115608158089404,2.1070821861636695,1.3565080275229355,31.19968463302752
noida-10265740,4149329591,CPC-NOIDA2,noida,noida,"719412","10265740",66,3,2.2115608158089404,2.1070821861636695,1.3565080275229355,31.19968463302752
noida-10216726,4149329591,CPC-NOIDA2,noida,noida,"650010","10216726",95,40,15.305197689915595,3.7481815808124135,2.613491234180889,8.8205329153605
noida-10216726,4149329591,CPC-NOIDA2,noida,noida,"650010","10216726",95,40,15.305197689915595,3.7481815808124135,2.613491234180889,8.8205329153605
noida-10216709,4149329591,CPC-NOIDA2,noida,noida,"649981","10216709",46,6,2.364368732429824,1.8175973094613977,2.537675244010648,21.99318544809228
noida-10216709,4149329591,CPC-NOIDA2,noida,noida,"649981","10216709",46,6,2.364368732429824,1.8175973094613977,2.537675244010648,21.99318544809228
noida-10292367,4149329591,CPC-NOIDA2,noida,noida,"759656","10292367",76,9,11.743311767791573,4.270751766824106,0.7663936867182847,7.238162596783799
noida-10292367,4149329591,CPC-NOIDA2,noida,noida,"759656","10292367",76,9,11.743311767791573,4.270751766824106,0.7663936867182847,7.238162596783799
noida-10291036,4149329591,CPC-NOIDA2,noida,noida,"757418","10291036",7,0,0.3475498521733662,0.4723635275509767,0.0,20.14099547511311
noida-10291036,4149329591,CPC-NOIDA2,noida,noida,"757418","10291036",7,0,0.3475498521733662,0.4723635275509767,0.0,20.14099547511311
noida-10315547,4149329591,CPC-NOIDA2,noida,noida,"796934","10315547",17,3,1.6602813057625698,3.8539318998599015,1.8069227121858698,12.046151414572465
noida-10315547,4149329591,CPC-NOIDA2,noida,noida,"796934","10315547",17,3,1.6602813057625698,3.8539318998599015,1.8069227121858698,12.046151414572465
noida-10315543,4149329591,CPC-NOIDA2,noida,noida,"796930","10315543",25,6,1.8042194092827009,1.3410554486911432,3.3255378858746485,17.181945743685684
noida-10315543,4149329591,CPC-NOIDA2,noida,noida,"796930","10315543",25,6,1.8042194092827009,1.3410554486911432,3.3255378858746485,17.181945743685684
noida-10315341,4149329591,CPC-NOIDA2,noida,noida,"796627","10315341",34,15,0.0,1.7814682015474614,0.0,0.0
noida-10315341,4149329591,CPC-NOIDA2,noida,noida,"796627","10315341",34,15,0.0,1.7814682015474614,0.0,0.0
noida-10298083,4149329591,CPC-NOIDA2,noida,noida,"767792","10298083",10,0,0.0,0.11490991630018443,0.0,0.0
noida-10298083,4149329591,CPC-NOIDA2,noida,noida,"767792","10298083",10,0,0.0,0.11490991630018443,0.0,0.0
noida-10297369,4149329591,CPC-NOIDA2,noida,noida,"766912","10297369",13,0,0.39122703023117955,0.3718542631776637,0.0,33.228787878787884
noida-10297369,4149329591,CPC-NOIDA2,noida,noida,"766912","10297369",13,0,0.39122703023117955,0.3718542631776637,0.0,33.228787878787884
noida-10315546,4149329591,CPC-NOIDA2,noida,noida,"796933","10315546",22,4,3.128552523788519,3.9146913286803944,1.2785465385622494,8.310552500654621
noida-10315546,4149329591,CPC-NOIDA2,noida,noida,"796933","10315546",22,4,3.128552523788519,3.9146913286803944,1.2785465385622494,8.310552500654621
noida-10315586,4149329591,CPC-NOIDA2,noida,noida,"796973","10315586",18,0,0.12133699633699632,0.24616813748258243,0.0,148.34716981132078
noida-10315586,4149329591,CPC-NOIDA2,noida,noida,"796973","10315586",18,0,0.12133699633699632,0.24616813748258243,0.0,148.34716981132078
kolkata-10176793,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581438","10176793",147,87,6.961420932009167,9.566757932034145,12.497448559670783,33.61382716049383
kolkata-10176793,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581438","10176793",147,87,6.961420932009167,9.566757932034145,12.497448559670783,33.61382716049383
kolkata-10258761,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"708957","10258761",42,0,0.0,1.9914285714285715,0.0,0.0
kolkata-10258761,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"708957","10258761",42,0,0.0,1.9914285714285715,0.0,0.0
kolkata-10176795,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581440","10176795",239,123,21.507119640922454,23.019954333366428,5.719036396020367,16.831635572027423
kolkata-10176795,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581440","10176795",239,123,21.507119640922454,23.019954333366428,5.719036396020367,16.831635572027423
kolkata-10249576,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"696715","10249576",82,69,2.3139745916515424,2.318181818181818,29.81882352941177,65.25568627450981
kolkata-10249576,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"696715","10249576",82,69,2.3139745916515424,2.318181818181818,29.81882352941177,65.25568627450981
kolkata-10258187,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"708073","10258187",61,19,1.0274725274725274,0.551948051948052,18.49197860962567,77.86096256684493
kolkata-10258187,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"708073","10258187",61,19,1.0274725274725274,0.551948051948052,18.49197860962567,77.86096256684493
kolkata-10265737,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"719409","10265737",47,0,2.938775510204082,2.1242236024844723,0.0,15.993055555555555
kolkata-10265737,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"719409","10265737",47,0,2.938775510204082,2.1242236024844723,0.0,15.993055555555555
kolkata-10249578,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"696717","10249578",34,0,0.4503105590062112,1.096638655462185,0.0,75.50344827586207
kolkata-10249578,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"696717","10249578",34,0,0.4503105590062112,1.096638655462185,0.0,75.50344827586207
kolkata-10176794,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581439","10176794",103,107,2.964103312417919,3.897662337662337,36.09860680352484,70.84773297888053
kolkata-10176794,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"581439","10176794",103,107,2.964103312417919,3.897662337662337,36.09860680352484,70.84773297888053
kolkata-10216715,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"649989","10216715",110,0,32.508992195453,39.69210084033613,0.0,3.3836791783224087
kolkata-10216715,2175006782,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,kolkata,"649989","10216715",110,0,32.508992195453,39.69210084033613,0.0,3.3836791783224087
