"filter_key","po_number","dc_blinkit_internal_city","wh_name","place_of_supply","po_state","item_id","units_ordered","remaining_quantity","total_amount","create_dt","appointment_ts","expiry_ts"
pune-10252336,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10252336",12,12,24351.6,"2026-08-08","2026-08-21","2026-08-25"
pune-10258333,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10258333",36,36,6804.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10258761,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10258761",36,36,6804.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10260300,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10260300",36,36,6804.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10265737,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10265737",36,36,6804.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10292367,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10292367",144,144,11095.2,"2026-08-08","2026-08-21","2026-08-25"
pune-10315341,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315341",48,48,1560.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10315546,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315546",144,144,4680.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10315547,"43886110066159",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315547",48,48,1560.0,"2026-08-08","2026-08-21","2026-08-25"
pune-10176795,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176795",180,180,6804.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10176797,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176797",180,180,6804.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10199527,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10199527",180,180,6804.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10216709,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216709",144,144,3744.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10216715,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216715",360,360,9360.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10216726,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216726",144,144,3744.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10249574,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10249574",12,12,24351.6,"2026-08-10","2026-08-21","2026-09-04"
pune-10252336,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10252336",48,48,97406.4,"2026-08-10","2026-08-21","2026-09-04"
pune-10265740,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10265740",180,180,6804.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10315543,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315543",48,48,1560.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10315546,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315546",48,48,1560.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10315586,"43886110066628",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315586",36,36,6804.0,"2026-08-10","2026-08-21","2026-09-04"
pune-10176794,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176794",180,180,6804.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10176797,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176797",360,360,13608.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10216709,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216709",72,72,1872.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10216715,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216715",576,576,14976.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10216722,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216722",144,144,3744.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10216726,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216726",288,288,7488.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10260300,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10260300",36,36,6804.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10265737,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10265737",36,36,6804.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10292367,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10292367",144,144,11095.2,"2026-08-11","2026-08-20","2026-08-28"
pune-10315341,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315341",48,48,1560.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10324645,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10324645",144,144,12060.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10325396,"43886110067295",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10325396",144,144,12060.0,"2026-08-11","2026-08-20","2026-08-28"
pune-10176797,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176797",180,180,6804.0,"2026-08-12","2026-08-22","2026-08-28"
pune-10216715,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216715",72,72,1872.0,"2026-08-12","2026-08-22","2026-08-28"
pune-10216726,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216726",72,72,1872.0,"2026-08-12","2026-08-22","2026-08-28"
pune-10249578,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10249578",72,72,55389.6,"2026-08-12","2026-08-22","2026-08-28"
pune-10252336,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10252336",72,72,146109.6,"2026-08-12","2026-08-22","2026-08-28"
pune-10291036,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10291036",72,72,55389.6,"2026-08-12","2026-08-22","2026-08-28"
pune-10315341,"43886110067829",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315341",96,96,3120.0,"2026-08-12","2026-08-22","2026-08-28"
pune-10176795,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176795",180,180,6804.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10176797,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10199527,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10199527",180,180,6804.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10216715,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216715",288,288,7488.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10216722,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216722",72,72,1872.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10216726,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10216726",216,216,5616.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10265740,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10265740",180,180,6804.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10315341,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315341",48,48,1560.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10315546,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-23","2026-08-23"
pune-10315547,"43886110068251",pune,PUNE P3 - FEEDER WAREHOUSE,pune,Scheduled,"10315547",48,48,1560.0,"2026-08-13","2026-08-23","2026-08-23"
kolkata-10176795,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176795",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10176797,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176797",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10199527,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10199527",180,180,6804.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216715,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216715",144,144,3744.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216722,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216722",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216726,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10249574,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10249574",72,72,146109.6,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10252336,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10252336",12,12,24351.6,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10315546,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10315547,"48287510054379",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315547",48,48,1560.0,"2026-08-08","2026-08-18","2026-08-20"
kolkata-10216715,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216715",144,144,3744.0,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10216722,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216722",72,72,1872.0,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10216726,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10249574,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10249574",48,48,97406.4,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10291036,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10291036",24,24,18463.2,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10315543,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315543",96,96,3120.0,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10315546,"48287510055363",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",48,48,1560.0,"2026-08-11","2026-08-21","2026-08-23"
kolkata-10216715,"48287510055768",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216715",72,72,1872.0,"2026-08-12","2026-08-22","2026-08-24"
kolkata-10249574,"48287510055768",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10249574",12,12,24351.6,"2026-08-12","2026-08-22","2026-08-24"
kolkata-10315546,"48287510055768",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10315546",48,48,1560.0,"2026-08-12","2026-08-22","2026-08-24"
kolkata-10176797,"48287510056293",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10176797",180,180,6804.0,"2026-08-13","2026-08-24","2026-08-25"
kolkata-10216709,"48287510056293",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216709",72,72,1872.0,"2026-08-13","2026-08-24","2026-08-25"
kolkata-10216726,"48287510056293",kolkata,KOLKATA K6 - FEEDER WAREHOUSE,kolkata,Scheduled,"10216726",72,72,1872.0,"2026-08-13","2026-08-24","2026-08-25"
faridabad-10249574,"49060410069839",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249574",360,360,730548.0,"2026-08-06","2026-08-19","2026-08-19"
faridabad-10249576,"49060410069839",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249576",12,12,23511.6,"2026-08-06","2026-08-19","2026-08-19"
faridabad-10252336,"49060410069839",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10252336",84,84,170461.2,"2026-08-06","2026-08-19","2026-08-19"
faridabad-10249574,"49060410072674",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249574",144,144,292219.2,"2026-08-11","2026-08-24","2026-08-24"
faridabad-10252336,"49060410072674",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10252336",24,24,48703.2,"2026-08-11","2026-08-24","2026-08-24"
faridabad-10249574,"49060410073252",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249574",108,108,219164.4,"2026-08-12","2026-08-24","2026-08-25"
faridabad-10249574,"49060410074029",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249574",72,72,146109.6,"2026-08-13","2026-08-18","2026-08-19"
faridabad-10249574,"49060410074475",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249574",228,228,462680.4,"2026-08-14","2026-08-25","2026-08-27"
faridabad-10252336,"49060410074475",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10252336",144,144,292219.2,"2026-08-14","2026-08-25","2026-08-27"
faridabad-10249576,"49060410074896",faridabad,FARIDABAD - FEEDER WAREHOUSE,faridabad,Scheduled,"10249576",36,36,70534.8,"2026-08-15","2026-08-24","2026-08-28"
jaipur-10199527,"49603310013567",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10199527",180,180,6804.0,"2026-08-11","2026-08-19","2026-08-26"
jaipur-10216722,"49603310013567",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216722",360,360,9360.0,"2026-08-11","2026-08-19","2026-08-26"
jaipur-10258761,"49603310013567",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10258761",72,72,13608.0,"2026-08-11","2026-08-19","2026-08-26"
jaipur-10291036,"49603310013567",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10291036",24,24,18463.2,"2026-08-11","2026-08-19","2026-08-26"
jaipur-10315341,"49603310013567",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315341",96,96,3120.0,"2026-08-11","2026-08-19","2026-08-26"
jaipur-10216709,"49603310013756",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216709",216,216,5616.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10252336,"49603310013756",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10252336",24,24,48703.2,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10265737,"49603310013756",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10265737",36,36,6804.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10315547,"49603310013756",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315547",96,96,3120.0,"2026-08-12","2026-08-20","2026-08-30"
jaipur-10216715,"49603310013988",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10216715",72,72,1872.0,"2026-08-13","2026-08-20","2026-09-14"
jaipur-10249574,"49603310013988",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10249574",48,48,97406.4,"2026-08-13","2026-08-20","2026-09-14"
jaipur-10315546,"49603310013988",jaipur,JAIPUR J4 - FEEDER WAREHOUSE,jaipur,Scheduled,"10315546",48,48,1560.0,"2026-08-13","2026-08-20","2026-09-14"
bengaluru-10176793,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176793",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10176795,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",180,180,6804.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10176797,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",540,540,20412.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10216709,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216709",216,216,5616.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10216722,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",504,504,13104.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10249574,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249574",360,360,730548.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10249576,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249576",120,120,235116.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10249577,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249577",72,72,55389.6,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10249578,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249578",24,24,18463.2,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10252336,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10252336",228,228,462680.4,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10260300,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10260300",36,36,6804.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10265737,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265737",36,36,6804.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10291036,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10291036",168,168,129242.4,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10291038,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10291038",50,50,4830.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10315341,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",96,96,3120.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10315546,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",48,48,1560.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10325396,"49990010071488",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10325396",288,288,24120.0,"2026-08-03","2026-08-20","2026-08-22"
bengaluru-10176794,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176794",180,180,6804.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10176797,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",360,360,13608.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10216722,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",648,648,16848.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10249574,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249574",180,180,365274.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10249576,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249576",12,12,23511.6,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10252336,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10252336",48,48,97406.4,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10265740,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265740",180,180,6804.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10315341,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",48,48,1560.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10315543,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315543",48,48,1560.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10315546,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",48,48,1560.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10315547,"49990010073868",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315547",48,48,1560.0,"2026-08-05","2026-08-19","2026-08-25"
bengaluru-10176793,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176793",180,180,6804.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10176795,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",540,540,20412.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10176797,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",540,540,20412.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10216709,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216709",72,72,1872.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10216715,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216715",936,936,24336.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10216722,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216722",72,72,1872.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10216726,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10216726",576,576,14976.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10249574,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249574",48,48,97406.4,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10249577,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10249577",18,18,13847.4,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10258187,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10258187",36,36,6804.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10260300,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10260300",36,36,6804.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10265737,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10265737",36,36,6804.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10292367,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10292367",144,144,11095.2,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10315341,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315341",96,96,3120.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10315543,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315543",48,48,1560.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10315546,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315546",96,96,3120.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10315547,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315547",48,48,1560.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10315586,"49990010078666",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10315586",36,36,6804.0,"2026-08-11","2026-08-17","2026-08-18"
bengaluru-10176794,"49990010081045",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176794",180,180,6804.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10176795,"49990010081045",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176795",360,360,13608.0,"2026-08-14","2026-08-19","2026-08-20"
bengaluru-10176797,"49990010081045",bengaluru,BENGALURU B5 - FEEDER WAREHOUSE,bengaluru,Scheduled,"10176797",360,360,13608.0,"2026-08-14","2026-08-19","2026-08-20"
